0,1,2,3,4,5,6,7,8,9,10
20.0,0.5913454864669286,0.676409429935641,0.7288882551437809,0.853012406010205,0.5435454636935207,0.4051636405056512,1.337556457807076,1.0,0.0,0.0
11.0,0.3831484115366887,0.7267984400984913,0.8484424152684789,0.7265670317826658,0.5165106888631298,0.7336274123374967,1.014248091933517,0.0,0.0,1.0
13.0,0.6746243164390247,0.42446437912139023,1.326659055767273,0.5491356195601514,0.5480512594985861,0.9936612317043739,0.5472471190050426,1.0,0.0,0.0
15.0,0.6329849014529767,0.676409429935641,0.2506716146449868,0.36456616201834097,0.3745781210035778,0.3686676658576684,0.2957850566589412,1.0,0.0,0.0
9.0,0.5913454864669286,0.676409429935641,0.011563294395590387,0.23506162551110366,0.014114456598365984,0.07669986867380545,0.5472471190050426,0.0,0.0,1.0
10.0,0.6329849014529767,0.6260204197727908,0.2506716146449868,0.19019391207552527,0.01636735450089856,0.12231983698378406,0.475400815477585,1.0,0.0,0.0
11.0,0.2582301665785457,0.1725193283071389,0.011563294395590387,-0.08309125157754288,-0.34860210570937844,-0.19245794435506766,0.3317082084226696,1.0,0.0,0.0
14.0,0.7579031464111207,0.676409429935641,0.7288882551437809,0.5583131063992474,0.4962346077403366,0.5009655739566059,0.7627860295874151,1.0,0.0,0.0
9.0,0.4247878265227367,0.37407536895854,0.011563294395590387,0.22894330095170634,0.11324196430979933,0.6515114693795353,0.3317082084226696,1.0,0.0,0.0
12.0,0.7995425613971686,1.0291325010755927,0.8484424152684789,1.6035268852962419,0.6809722357480076,0.10407184965979284,3.1337140459935164,0.0,0.0,1.0
16.0,-0.033245738323790235,0.1725193283071389,0.6093340950190824,0.3258167731421597,0.16505861606804853,0.4051636405056512,0.5831702707687715,1.0,0.0,0.0
21.0,0.5913454864669286,0.676409429935641,0.4897799348943839,0.9967930331560352,0.2191281657288301,0.4872795834636124,2.4511741624826686,0.0,0.0,1.0
14.0,0.4664272415087847,0.42446437912139023,0.011563294395590387,0.3757830903772353,0.09296588318700612,0.32304769754769,0.8705554848786017,0.0,0.0,1.0
12.0,0.3831484115366887,0.575631409609941,0.9679965753931772,0.9509055989605574,-0.09177174482066508,0.3823536563506619,1.4453259130982623,1.0,0.0,0.0
13.0,0.8411819763832166,0.575631409609941,0.011563294395590387,0.7469614469806561,0.5548099532061836,0.22268376726573688,1.1579406989884322,0.0,0.0,1.0
10.0,0.2998695815645937,0.3236863587956897,0.4897799348943839,0.07292602468708198,-0.1300710091637186,0.2454937514207262,0.15209244960402588,0.0,0.0,1.0
9.0,-0.5329187181563656,-0.5329268139727642,-0.2275450258538067,-0.6357799034430756,-0.6257085477208848,-0.6075996559758723,-0.5304474339068213,1.0,0.0,0.0
12.0,0.4247878265227367,0.42446437912139023,0.4897799348943839,0.3033829164243705,-0.20666953784982614,0.4599076024776255,0.6550165742962291,1.0,0.0,0.0
15.0,0.3415089965506408,0.1725193283071389,-0.10799086572910817,-0.03516437586226588,-0.08276015321053451,-0.11946599505910192,0.11616929784029704,0.0,0.0,1.0
12.0,0.2582301665785457,0.3236863587956897,0.2506716146449868,-0.15039282173091018,-0.23595721058274965,-0.25632589998903765,0.15209244960402588,0.0,0.0,1.0
13.0,0.5913454864669286,0.575631409609941,0.8484424152684789,0.5838061253967349,0.18984049299590688,0.6697594567035267,1.0860943954609747,0.0,0.0,1.0
10.0,0.8411819763832166,0.877965470587042,0.6093340950190824,0.8836040288071899,0.6652019504302799,1.253695051071252,1.0860943954609747,1.0,0.0,0.0
15.0,1.4241337861878876,1.5330226027040954,1.2071048956425745,1.356754461400561,1.0301714106405566,1.4772328957901468,1.7686342789718217,0.0,0.0,1.0
14.0,1.1742972962716005,1.2810775518898438,1.326659055767273,1.5851719116180507,0.9738489630772424,1.8923746074109509,1.7327111272080928,0.0,0.0,1.0
9.0,0.09167250663435374,0.27329734863283944,0.2506716146449868,-0.21157606732488066,-0.4071774511752254,-0.3840618112569774,0.08024614607656821,0.0,0.0,1.0
8.0,-0.4496398881842701,-0.3313707733213632,-0.2275450258538067,-0.6235432543242815,-0.6549962204538083,-0.4433677700599496,-0.6741400409617366,0.0,0.0,1.0
7.0,-0.4496398881842701,-0.3817597834842135,-0.2275450258538067,-0.624562975084181,-0.7135715659196552,-0.43424377639795386,-0.5304474339068213,0.0,0.0,1.0
10.0,-0.4080004731982221,-0.3313707733213632,-0.3470991859785052,-0.5103542499754361,-0.3688781868321713,-0.8721954721737478,-0.6022937374342789,1.0,0.0,0.0
7.0,-1.3657070178773247,-1.4399289969040678,-1.0644241467266955,-1.2180404573456942,-1.1461279632059094,-1.2280312249915804,-1.1770641656539398,0.0,1.0,0.0
15.0,0.2165907515924977,0.27329734863283944,0.13111745452028825,0.029078032011403014,-0.14133549867638173,0.099509852828795,0.11616929784029704,0.0,0.0,1.0
15.0,0.05003309164830575,0.27329734863283944,0.4897799348943839,0.11065569280336364,-0.1954050483371633,-0.15139997287608714,0.6909397260599579,0.0,0.0,1.0
10.0,0.05003309164830575,0.07174130798143838,0.011563294395590387,-0.21361550884467945,-0.2201869252650216,-0.11946599505910192,-0.24306221979699105,0.0,0.0,1.0
12.0,0.6746243164390247,0.6260204197727908,0.4897799348943839,0.7031134543049772,0.6223968902821608,0.5465855422665845,0.7627860295874151,0.0,0.0,1.0
12.0,-0.033245738323790235,0.021352297818588117,0.3702257747696853,-0.2074971842852826,-0.30804994346379183,0.026517903532829262,-0.02752330921461827,1.0,0.0,0.0
11.0,0.1749513366064497,0.2229083384699892,0.6093340950190824,-0.054539070300356415,-0.2967854539511292,0.02195590670183141,0.2957850566589412,1.0,0.0,0.0
10.0,-0.19980339826798216,-0.07942572250711186,-0.3470991859785052,-0.32884395471332395,-0.4432238176157464,-0.4479297668909473,-0.13529276450580455,1.0,0.0,0.0
9.0,-0.1165245682958862,-0.1802037428328124,-0.10799086572910817,-0.3981849663864905,-0.5783976917677007,-0.014540067946151453,-0.2789853715607197,1.0,0.0,0.0
9.0,-0.7411157930866056,-0.12981473266996213,-0.8253158264772991,-0.9488341767322244,-1.0064482932488896,-0.7535835545678036,-0.7819094962529229,1.0,0.0,0.0
9.0,-0.24144281325403014,-0.12981473266996213,-0.3470991859785052,-0.5858135862079997,-0.5491100190347774,-0.4205577859049603,-0.6022937374342789,0.0,0.0,1.0
9.0,-0.4912793031703177,-0.482537803809914,-0.8253158264772991,-0.8111718741457908,-0.8442396442665445,-0.6714676116098424,-0.4586011303793638,0.0,0.0,1.0
9.0,-0.7411157930866056,-0.8856498851127155,-1.4230866271007911,-1.0120568638459937,-0.9501258456855756,-1.0683613359066555,-0.9615252550715668,0.0,1.0,0.0
9.0,-0.8243946230587016,-0.5833158241356144,-0.8253158264772991,-0.8886706518981534,-1.0334830680792806,-1.0729233327376535,-0.5304474339068213,0.0,0.0,1.0
11.0,0.1749513366064497,0.021352297818588117,-0.3470991859785052,-0.2758184751985495,-0.27876227073086857,-0.3156318587920098,-0.2071390680332622,1.0,0.0,0.0
11.0,0.05003309164830575,0.07174130798143838,-0.586207506227902,-0.483841510218049,-0.5693861001575704,-0.20158193801706334,-0.42267797861563505,1.0,0.0,0.0
11.0,-0.28308222824007817,-0.3313707733213632,-0.10799086572910817,-0.4410132383022696,-0.4680056945436047,-0.7170875799198209,-0.13529276450580455,1.0,0.0,0.0
10.0,-0.6994763781005576,-0.6840938444613145,-0.8253158264772991,-0.8703156782199621,-1.031230170176748,-0.7763935387227929,-0.5304474339068213,0.0,0.0,1.0
9.0,0.2998695815645937,0.2229083384699892,0.2506716146449868,0.10963597204346404,-0.057978276282676426,-0.07840802358012146,0.5113239672413138,1.0,0.0,0.0
8.0,-0.9909522830028932,-1.0368169156012663,-1.3035324669760926,-1.1588966532715228,-1.1033229030577905,-1.1048573105546384,-1.1052178621264819,0.0,0.0,1.0
9.0,-0.4496398881842701,-0.4321487936470637,-0.8253158264772991,-0.8325860101036805,-0.8847918065121307,-0.7034015894268273,-0.7100631927254653,1.0,0.0,0.0
7.0,-1.157509942947085,-1.1375949359269668,-1.3035324669760926,-1.1731727439101156,-1.1551395548160397,-1.1231052978786298,-1.1052178621264819,0.0,1.0,0.0
14.0,-0.07488515330983822,0.1725193283071389,0.011563294395590387,-0.1279589650131212,-0.2494745979979451,-0.0738460267491236,0.11616929784029704,1.0,0.0,0.0
6.0,-1.282428187905229,-1.4399289969040678,-1.5426407872254897,-1.253730683942177,-1.2137149002818863,-1.182411256681602,-1.2129873174176684,0.0,0.0,1.0
6.0,-1.3657070178773247,-1.288761966415517,-1.4230866271007911,-1.332249182454439,-1.2542670625274728,-1.1869732535125996,-1.2129873174176684,0.0,1.0,0.0
5.0,-2.115216487626188,-2.145375139183971,-1.9013032675995851,-1.5412919382338381,-1.490821342293393,-1.4333210823864841,-1.500372531527499,0.0,1.0,0.0
6.0,-1.2407887729191809,-1.3391509765783671,-1.1839783068513945,-1.2047840874670006,-1.1348634736932466,-1.150477278864617,-1.2129873174176684,0.0,1.0,0.0
8.0,-1.157509942947085,-1.1879839460898172,-1.3035324669760926,-1.1792910684695128,-1.1145873925704533,-1.0911713200616449,-1.141141013890211,0.0,1.0,0.0
19.0,1.4657732011739355,1.2810775518898438,0.4897799348943839,1.8288851732340328,1.219414834453293,0.756437396492486,2.1637889483728387,0.0,0.0,1.0
18.0,1.5490520311460314,1.3314665620526944,0.6093340950190824,2.3050947681071032,1.8344559618446847,0.7336274123374967,3.888100233031821,0.0,0.0,1.0
17.0,0.5913454864669286,0.7267984400984913,0.6093340950190824,0.8836040288071899,0.5593157490112488,0.9343552729014024,1.2297870025158897,0.0,0.0,1.0
9.0,-0.6994763781005576,-0.5833158241356144,-0.3470991859785052,-0.8672565159402637,-0.8307222568513492,-1.0729233327376535,-0.7890941266056687,1.0,0.0,0.0
7.0,-1.6571829227796604,-1.4903180070669182,-1.1839783068513945,-1.2996181181376547,-1.236243879307212,-1.3192711616115376,-1.2704643602396346,1.0,0.0,0.0
7.0,-1.4489858478494209,-1.4903180070669182,-1.0644241467266955,-1.2598490085015737,-1.231738083502147,-1.1367912883716234,-1.22735657812316,0.0,1.0,0.0
7.0,-2.156855902612236,-2.094986129021121,-1.7817491074748864,-1.491325620998762,-1.439004690535144,-1.460693063372471,-1.5147417922329904,0.0,1.0,0.0
8.0,-0.8243946230587016,-0.784871864787015,-0.586207506227902,-0.8621579121407661,-0.8825389086095982,-0.9086914468217306,-0.7423940293128212,1.0,0.0,0.0
7.0,-1.8237405827238524,-1.7926520680440194,-1.4230866271007911,-1.3720182920905195,-1.3150953058958523,-1.3329571521045311,-1.3710491851780748,1.0,0.0,0.0
9.0,-1.4906252628354688,-1.5407070172297683,-1.1839783068513945,-1.2812631444594635,-1.195691717061626,-1.3785771204145096,-1.2632797298868887,0.0,0.0,1.0
9.0,-0.9909522830028932,-0.8352608749498652,-0.7057616663526005,-0.9651497088906164,-0.9388613561729126,-1.0729233327376535,-0.8753096908386179,1.0,0.0,0.0
9.0,-1.2407887729191809,-1.2383729562526673,-1.0644241467266955,-1.1741924646700153,-1.1866801254514956,-1.1231052978786298,-1.051333134480889,0.0,0.0,1.0
10.0,0.3415089965506408,0.37407536895854,0.3702257747696853,-0.00559247382518026,-0.08276015321053451,0.22724576409673475,0.06228457019470381,1.0,0.0,0.0
10.0,0.2165907515924977,0.42446437912139023,0.13111745452028825,-0.1789450030080964,-0.2900267602435315,-0.3384418429469991,0.19879254689687334,1.0,0.0,0.0
16.0,1.0493790513134569,1.1299105214012934,1.2071048956425745,1.0518579541906088,0.7192715000910617,1.144207127127303,1.4920260103911103,0.0,0.0,1.0
11.0,0.2998695815645937,0.4748533892842405,0.3702257747696853,-0.06473627789935149,-0.08726594901559967,0.08582386233580143,0.026361418430974976,0.0,0.0,1.0
10.0,-0.4080004731982221,-0.3313707733213632,-0.2275450258538067,-0.6347601826831761,-0.6842838931867318,-0.5847896718208829,-0.4945242821430925,0.0,0.0,1.0
10.0,-0.28308222824007817,-0.2809817631585129,-0.3470991859785052,-0.5705177748095073,-0.5153165504967888,-0.6669056147788445,-0.4657857607321096,1.0,0.0,0.0
10.0,-0.5329187181563656,-0.5833158241356144,-0.4666533461032038,-0.6398587864826736,-0.609938262403157,-0.6623436179478465,-0.5915167919051603,0.0,0.0,1.0
9.0,-2.031937657654092,-2.044597118858271,-1.4230866271007911,-1.4311620961646911,-1.3849351408743622,-1.2918991806255502,-1.4141569672945498,0.0,1.0,0.0
5.0,-2.9063653723610985,-2.800432271301024,-2.0208574277242835,-1.6259287613054967,-1.5719256667845656,-1.5884289746404108,-1.6261035627005496,0.0,1.0,0.0
4.0,-2.9480047873471467,-2.800432271301024,-1.0644241467266955,-1.6289879235851954,-1.5606611772719028,-1.5747429841474172,-1.644065138582414,0.0,1.0,0.0
15.0,0.5497060714808807,0.676409429935641,0.13111745452028825,0.457360751169196,0.3700723251985127,0.7427514059994924,0.6190934225325002,0.0,0.0,1.0
9.0,0.6746243164390247,0.9283544807498924,1.087550735517876,0.5909441707160316,0.4939817098378041,0.7108174281825074,0.6909397260599579,1.0,0.0,0.0
10.0,0.9244608063553126,1.0795215112384429,1.2071048956425745,1.1069228752251818,0.6629490525277469,1.1350831334653075,1.5171722166257202,1.0,0.0,0.0
10.0,0.6746243164390247,0.7771874502613415,0.4897799348943839,0.4644987964884926,0.04790792513635462,0.5009655739566059,0.8346323331148728,1.0,0.0,0.0
12.0,0.3415089965506408,0.42446437912139023,-0.10799086572910817,0.3258167731421597,0.12450645382246217,-0.2836978809750248,0.5113239672413138,1.0,0.0,0.0
10.0,-0.07488515330983822,-0.029036712344261587,-0.2275450258538067,-0.2176943918842777,-0.17738186511690268,-0.4524917637219453,-0.2071390680332622,0.0,0.0,1.0
13.0,0.4247878265227367,0.5252423994470907,1.2071048956425745,0.33703370150105444,0.14703543284778794,0.5648335295905761,0.7268628778236867,1.0,0.0,0.0
16.0,1.0077396363274085,0.7771874502613415,1.8048756962660664,1.3975432917965416,0.8409279868278207,0.7381894091684945,2.8463288318836857,0.0,0.0,1.0
13.0,0.4664272415087847,0.4748533892842405,0.7288882551437809,0.16062201003843946,0.06593110835661523,0.30023771339270044,0.3317082084226696,1.0,0.0,0.0
13.0,0.4247878265227367,0.5252423994470907,0.6093340950190824,0.6021610990749263,-0.2742564749258034,-0.019102064777149312,1.4453259130982623,1.0,0.0,0.0
13.0,0.6746243164390247,0.575631409609941,0.6093340950190824,0.4634790757285932,0.27995640909720965,0.6104534979005545,0.7268628778236867,0.0,0.0,1.0
13.0,0.6746243164390247,0.7771874502613415,0.4897799348943839,0.8020263680152294,0.7688352539467783,0.7016934345205117,0.2957850566589412,1.0,0.0,0.0
12.0,0.7162637314250726,0.7771874502613415,0.8484424152684789,0.8479138022107071,0.8319163952176905,1.0620911841693421,0.7627860295874151,0.0,0.0,1.0
18.0,1.6739702761041757,1.5330226027040954,1.6853215361413678,2.676273124710524,1.309530750554596,1.9836145440309083,5.504642062399617,1.0,0.0,0.0
16.0,1.0493790513134569,1.3818555722155448,2.163538176640162,1.8829303735087064,0.9062620260012652,0.9936612317043739,4.139562295377922,1.0,0.0,0.0
14.0,1.6739702761041757,1.6338006230297948,1.2071048956425745,3.5104047063083197,3.20421788658449,2.7591540053005428,3.492945563630804,0.0,0.0,1.0
20.0,1.6739702761041757,1.6841896331926451,0.8484424152684789,2.6416026188739403,1.827697268137088,2.4717482049476787,4.391024357724024,1.0,0.0,0.0
20.0,1.2992155412297446,1.6338006230297948,1.5657673760166693,2.0664801102906183,1.196885855427967,2.074854480650865,2.9540982871748724,1.0,0.0,0.0
14.0,1.5074126161599837,1.5330226027040954,1.924429856390765,2.349962481542681,2.0642515479030084,1.167017111282293,3.7444076259769057,0.0,0.0,1.0
